PI,MaxNReader,MeanCountReader,BruvID,FrameNumber,Location,MaxN,TimeToMaxN,MeanCountVideo
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,41,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,42,French Polynesia,8,59.86,0
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,43,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,44,French Polynesia,8,59.86,0
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,45,French Polynesia,8,59.86,0
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,46,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,47,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,48,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,49,French Polynesia,8,59.86,0
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,50,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,51,French Polynesia,8,59.86,0
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,52,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,53,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,54,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,55,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,56,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,57,French Polynesia,8,59.86,0
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,58,French Polynesia,8,59.86,0
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,59,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,60,French Polynesia,8,59.86,0
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,61,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,62,French Polynesia,8,59.86,0
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,63,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,64,French Polynesia,8,59.86,0
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,65,French Polynesia,8,59.86,0
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,66,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,67,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,68,French Polynesia,8,59.86,0
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,69,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,70,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,71,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,72,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,73,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,74,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,75,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,76,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,77,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,78,French Polynesia,8,59.86,0
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,79,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,80,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,81,French Polynesia,8,59.86,0
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,82,French Polynesia,8,59.86,0
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,83,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,84,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,85,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,86,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,87,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,88,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,89,French Polynesia,8,59.86,0
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,90,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,91,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,92,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,93,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,94,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,95,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,96,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,97,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,98,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,99,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,100,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,101,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,102,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,103,French Polynesia,8,59.86,3
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,104,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,105,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,106,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,107,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,108,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,109,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,110,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,111,French Polynesia,8,59.86,3
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,112,French Polynesia,8,59.86,4
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,113,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,114,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,115,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,116,French Polynesia,8,59.86,4
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,117,French Polynesia,8,59.86,4
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,118,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,119,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,120,French Polynesia,8,59.86,3
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,121,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,122,French Polynesia,8,59.86,3
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,123,French Polynesia,8,59.86,3
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,124,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,125,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,126,French Polynesia,8,59.86,3
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,127,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,128,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,129,French Polynesia,8,59.86,4
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,130,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,131,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,132,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,133,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,134,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,135,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,136,French Polynesia,8,59.86,4
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,137,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,138,French Polynesia,8,59.86,4
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,139,French Polynesia,8,59.86,5
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,140,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,141,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,142,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,143,French Polynesia,8,59.86,3
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,144,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,145,French Polynesia,8,59.86,4
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,146,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,147,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,148,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,149,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,150,French Polynesia,8,59.86,4
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,151,French Polynesia,8,59.86,3
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,152,French Polynesia,8,59.86,3
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,153,French Polynesia,8,59.86,4
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,154,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,155,French Polynesia,8,59.86,4
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,156,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,157,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,158,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,159,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,160,French Polynesia,8,59.86,3
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,161,French Polynesia,8,59.86,4
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,162,French Polynesia,8,59.86,4
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,163,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,164,French Polynesia,8,59.86,4
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,165,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,166,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,167,French Polynesia,8,59.86,7
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,168,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,169,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,170,French Polynesia,8,59.86,3
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,171,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,172,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,173,French Polynesia,8,59.86,5
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,174,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,175,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,176,French Polynesia,8,59.86,0
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,177,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,178,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,179,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,180,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,181,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,182,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,183,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,184,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,185,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,186,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,187,French Polynesia,8,59.86,3
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,188,French Polynesia,8,59.86,4
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,189,French Polynesia,8,59.86,4
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,190,French Polynesia,8,59.86,4
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,191,French Polynesia,8,59.86,4
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,192,French Polynesia,8,59.86,0
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,193,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,194,French Polynesia,8,59.86,3
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,195,French Polynesia,8,59.86,3
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,196,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,197,French Polynesia,8,59.86,3
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,198,French Polynesia,8,59.86,5
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,199,French Polynesia,8,59.86,6
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,200,French Polynesia,8,59.86,4
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,201,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,202,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,203,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,204,French Polynesia,8,59.86,4
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,205,French Polynesia,8,59.86,3
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,206,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,207,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,208,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,209,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,210,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,211,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,212,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,213,French Polynesia,8,59.86,3
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,214,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,215,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,216,French Polynesia,8,59.86,0
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,217,French Polynesia,8,59.86,4
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,218,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,219,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,220,French Polynesia,8,59.86,3
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,221,French Polynesia,8,59.86,4
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,222,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,223,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,224,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,225,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,226,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,227,French Polynesia,8,59.86,5
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,228,French Polynesia,8,59.86,4
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,229,French Polynesia,8,59.86,3
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,230,French Polynesia,8,59.86,3
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,231,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,232,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,233,French Polynesia,8,59.86,4
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,234,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,235,French Polynesia,8,59.86,3
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,236,French Polynesia,8,59.86,3
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,237,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,238,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,239,French Polynesia,8,59.86,5
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,240,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,241,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,242,French Polynesia,8,59.86,4
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,243,French Polynesia,8,59.86,0
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,244,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,245,French Polynesia,8,59.86,5
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,246,French Polynesia,8,59.86,5
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,247,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,248,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,249,French Polynesia,8,59.86,4
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,250,French Polynesia,8,59.86,6
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,251,French Polynesia,8,59.86,4
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,252,French Polynesia,8,59.86,5
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,253,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,254,French Polynesia,8,59.86,0
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,255,French Polynesia,8,59.86,3
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,256,French Polynesia,8,59.86,0
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,257,French Polynesia,8,59.86,3
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,258,French Polynesia,8,59.86,3
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,259,French Polynesia,8,59.86,3
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,260,French Polynesia,8,59.86,4
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,261,French Polynesia,8,59.86,4
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,262,French Polynesia,8,59.86,5
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,263,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,264,French Polynesia,8,59.86,3
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,265,French Polynesia,8,59.86,4
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,266,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,267,French Polynesia,8,59.86,5
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,268,French Polynesia,8,59.86,4
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,269,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,270,French Polynesia,8,59.86,4
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,271,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,272,French Polynesia,8,59.86,3
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,273,French Polynesia,8,59.86,6
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,274,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,275,French Polynesia,8,59.86,6
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,276,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,277,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,278,French Polynesia,8,59.86,3
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,279,French Polynesia,8,59.86,5
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,280,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,281,French Polynesia,8,59.86,3
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,282,French Polynesia,8,59.86,3
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,283,French Polynesia,8,59.86,3
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,284,French Polynesia,8,59.86,5
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,285,French Polynesia,8,59.86,5
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,286,French Polynesia,8,59.86,3
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,287,French Polynesia,8,59.86,4
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,288,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,289,French Polynesia,8,59.86,4
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,290,French Polynesia,8,59.86,5
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,291,French Polynesia,8,59.86,3
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,292,French Polynesia,8,59.86,3
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,293,French Polynesia,8,59.86,4
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,294,French Polynesia,8,59.86,5
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,295,French Polynesia,8,59.86,5
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,296,French Polynesia,8,59.86,3
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,297,French Polynesia,8,59.86,3
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,298,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,299,French Polynesia,8,59.86,5
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,300,French Polynesia,8,59.86,4
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,301,French Polynesia,8,59.86,4
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,302,French Polynesia,8,59.86,3
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,303,French Polynesia,8,59.86,2
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,304,French Polynesia,8,59.86,4
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,305,French Polynesia,8,59.86,4
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,306,French Polynesia,8,59.86,0
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,307,French Polynesia,8,59.86,3
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,308,French Polynesia,8,59.86,4
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,309,French Polynesia,8,59.86,5
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,310,French Polynesia,8,59.86,4
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,311,French Polynesia,8,59.86,1
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,312,French Polynesia,8,59.86,6
Heithaus,Frances,MarkB,FP_2017_PF_01_TKRA1_019,313,French Polynesia,8,59.86,4
