PI,MaxNReader,MeanCountReader,BruvID,FrameNumber,Location,MaxN,TimeToMaxN,MeanCountVideo
Demian Chapman,Gina,Gina,EXM_020,60,Bahamas,0,0,0
Demian Chapman,Gina,Gina,EXM_020,61,Bahamas,0,0,0
Demian Chapman,Gina,Gina,EXM_020,62,Bahamas,0,0,0
Demian Chapman,Gina,Gina,EXM_020,63,Bahamas,0,0,0
Demian Chapman,Gina,Gina,EXM_020,64,Bahamas,0,0,0
Demian Chapman,Gina,Gina,EXM_020,65,Bahamas,0,0,0
Demian Chapman,Gina,Gina,EXM_020,66,Bahamas,0,0,0
Demian Chapman,Gina,Gina,EXM_020,67,Bahamas,0,0,0
Demian Chapman,Gina,Gina,EXM_020,68,Bahamas,0,0,0
Demian Chapman,Gina,Gina,EXM_020,69,Bahamas,0,0,0
Demian Chapman,Gina,Gina,EXM_020,70,Bahamas,0,0,0
Demian Chapman,Gina,Gina,EXM_020,71,Bahamas,0,0,0
Demian Chapman,Gina,Gina,EXM_020,72,Bahamas,0,0,0
Demian Chapman,Gina,Gina,EXM_020,73,Bahamas,0,0,0
Demian Chapman,Gina,Gina,EXM_020,74,Bahamas,0,0,0
Demian Chapman,Gina,Gina,EXM_020,75,Bahamas,0,0,0
Demian Chapman,Gina,Gina,EXM_020,76,Bahamas,0,0,0
Demian Chapman,Gina,Gina,EXM_020,77,Bahamas,0,0,0
Demian Chapman,Gina,Gina,EXM_020,78,Bahamas,0,0,0
Demian Chapman,Gina,Gina,EXM_020,79,Bahamas,0,0,0
Demian Chapman,Gina,Gina,EXM_020,80,Bahamas,0,0,0
Demian Chapman,Gina,Gina,EXM_020,81,Bahamas,0,0,0
Demian Chapman,Gina,Gina,EXM_020,82,Bahamas,0,0,0
Demian Chapman,Gina,Gina,EXM_020,83,Bahamas,0,0,0
Demian Chapman,Gina,Gina,EXM_020,84,Bahamas,0,0,0
Demian Chapman,Gina,Gina,EXM_020,85,Bahamas,0,0,0
Demian Chapman,Gina,Gina,EXM_020,86,Bahamas,0,0,0
Demian Chapman,Gina,Gina,EXM_020,87,Bahamas,0,0,0
Demian Chapman,Gina,Gina,EXM_020,88,Bahamas,0,0,0
Demian Chapman,Gina,Gina,EXM_020,89,Bahamas,0,0,0
Demian Chapman,Gina,Gina,EXM_020,90,Bahamas,0,0,0
Demian Chapman,Gina,Gina,EXM_020,91,Bahamas,0,0,0
Demian Chapman,Gina,Gina,EXM_020,92,Bahamas,0,0,0
Demian Chapman,Gina,Gina,EXM_020,93,Bahamas,0,0,0
Demian Chapman,Gina,Gina,EXM_020,94,Bahamas,2,15.62,0
Demian Chapman,Gina,Gina,EXM_020,95,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,96,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,97,Bahamas,2,15.62,2
Demian Chapman,Gina,Gina,EXM_020,98,Bahamas,2,15.62,0
Demian Chapman,Gina,Gina,EXM_020,99,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,100,Bahamas,2,15.62,0
Demian Chapman,Gina,Gina,EXM_020,101,Bahamas,2,15.62,0
Demian Chapman,Gina,Gina,EXM_020,102,Bahamas,2,15.62,0
Demian Chapman,Gina,Gina,EXM_020,103,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,104,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,105,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,106,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,107,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,108,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,109,Bahamas,2,15.62,0
Demian Chapman,Gina,Gina,EXM_020,110,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,111,Bahamas,2,15.62,2
Demian Chapman,Gina,Gina,EXM_020,112,Bahamas,2,15.62,2
Demian Chapman,Gina,Gina,EXM_020,113,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,114,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,115,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,116,Bahamas,2,15.62,2
Demian Chapman,Gina,Gina,EXM_020,117,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,118,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,119,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,120,Bahamas,2,15.62,2
Demian Chapman,Gina,Gina,EXM_020,121,Bahamas,2,15.62,2
Demian Chapman,Gina,Gina,EXM_020,122,Bahamas,2,15.62,2
Demian Chapman,Gina,Gina,EXM_020,123,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,124,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,125,Bahamas,2,15.62,2
Demian Chapman,Gina,Gina,EXM_020,126,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,127,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,128,Bahamas,2,15.62,0
Demian Chapman,Gina,Gina,EXM_020,129,Bahamas,2,15.62,0
Demian Chapman,Gina,Gina,EXM_020,130,Bahamas,2,15.62,2
Demian Chapman,Gina,Gina,EXM_020,131,Bahamas,2,15.62,0
Demian Chapman,Gina,Gina,EXM_020,132,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,133,Bahamas,2,15.62,2
Demian Chapman,Gina,Gina,EXM_020,134,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,135,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,136,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,137,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,138,Bahamas,2,15.62,0
Demian Chapman,Gina,Gina,EXM_020,139,Bahamas,2,15.62,0
Demian Chapman,Gina,Gina,EXM_020,140,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,141,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,142,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,143,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,144,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,145,Bahamas,2,15.62,2
Demian Chapman,Gina,Gina,EXM_020,146,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,147,Bahamas,2,15.62,2
Demian Chapman,Gina,Gina,EXM_020,148,Bahamas,2,15.62,0
Demian Chapman,Gina,Gina,EXM_020,149,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,150,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,151,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,152,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,153,Bahamas,2,15.62,0
Demian Chapman,Gina,Gina,EXM_020,154,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,155,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,156,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,157,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,158,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,159,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,160,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,161,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,162,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,163,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,164,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,165,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,166,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,167,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,168,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,169,Bahamas,2,15.62,2
Demian Chapman,Gina,Gina,EXM_020,170,Bahamas,2,15.62,2
Demian Chapman,Gina,Gina,EXM_020,171,Bahamas,2,15.62,2
Demian Chapman,Gina,Gina,EXM_020,172,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,173,Bahamas,2,15.62,2
Demian Chapman,Gina,Gina,EXM_020,174,Bahamas,2,15.62,2
Demian Chapman,Gina,Gina,EXM_020,175,Bahamas,2,15.62,0
Demian Chapman,Gina,Gina,EXM_020,176,Bahamas,2,15.62,0
Demian Chapman,Gina,Gina,EXM_020,177,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,178,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,179,Bahamas,2,15.62,0
Demian Chapman,Gina,Gina,EXM_020,180,Bahamas,2,15.62,0
Demian Chapman,Gina,Gina,EXM_020,181,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,182,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,183,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,184,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,185,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,186,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,187,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,188,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,189,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,190,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,191,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,192,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,193,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,194,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,195,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,196,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,197,Bahamas,2,15.62,0
Demian Chapman,Gina,Gina,EXM_020,198,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,199,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,200,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,201,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,202,Bahamas,2,15.62,0
Demian Chapman,Gina,Gina,EXM_020,203,Bahamas,2,15.62,0
Demian Chapman,Gina,Gina,EXM_020,204,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,205,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,206,Bahamas,2,15.62,0
Demian Chapman,Gina,Gina,EXM_020,207,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,208,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,209,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,210,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,211,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,212,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,213,Bahamas,2,15.62,0
Demian Chapman,Gina,Gina,EXM_020,214,Bahamas,2,15.62,0
Demian Chapman,Gina,Gina,EXM_020,215,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,216,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,217,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,218,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,219,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,220,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,221,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,222,Bahamas,2,15.62,0
Demian Chapman,Gina,Gina,EXM_020,223,Bahamas,2,15.62,2
Demian Chapman,Gina,Gina,EXM_020,224,Bahamas,2,15.62,2
Demian Chapman,Gina,Gina,EXM_020,225,Bahamas,2,15.62,2
Demian Chapman,Gina,Gina,EXM_020,226,Bahamas,2,15.62,2
Demian Chapman,Gina,Gina,EXM_020,227,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,228,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,229,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,230,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,231,Bahamas,2,15.62,2
Demian Chapman,Gina,Gina,EXM_020,232,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,233,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,234,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,235,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,236,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,237,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,238,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,239,Bahamas,2,15.62,2
Demian Chapman,Gina,Gina,EXM_020,240,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,241,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,242,Bahamas,2,15.62,2
Demian Chapman,Gina,Gina,EXM_020,243,Bahamas,2,15.62,2
Demian Chapman,Gina,Gina,EXM_020,244,Bahamas,2,15.62,2
Demian Chapman,Gina,Gina,EXM_020,245,Bahamas,2,15.62,0
Demian Chapman,Gina,Gina,EXM_020,246,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,247,Bahamas,2,15.62,0
Demian Chapman,Gina,Gina,EXM_020,248,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,249,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,250,Bahamas,2,15.62,2
Demian Chapman,Gina,Gina,EXM_020,251,Bahamas,2,15.62,2
Demian Chapman,Gina,Gina,EXM_020,252,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,253,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,254,Bahamas,2,15.62,2
Demian Chapman,Gina,Gina,EXM_020,255,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,256,Bahamas,2,15.62,0
Demian Chapman,Gina,Gina,EXM_020,257,Bahamas,2,15.62,2
Demian Chapman,Gina,Gina,EXM_020,258,Bahamas,2,15.62,2
Demian Chapman,Gina,Gina,EXM_020,259,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,260,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,261,Bahamas,2,15.62,0
Demian Chapman,Gina,Gina,EXM_020,262,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,263,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,264,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,265,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,266,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,267,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,268,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,269,Bahamas,2,15.62,2
Demian Chapman,Gina,Gina,EXM_020,270,Bahamas,2,15.62,2
Demian Chapman,Gina,Gina,EXM_020,271,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,272,Bahamas,2,15.62,0
Demian Chapman,Gina,Gina,EXM_020,273,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,274,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,275,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,276,Bahamas,2,15.62,0
Demian Chapman,Gina,Gina,EXM_020,277,Bahamas,2,15.62,0
Demian Chapman,Gina,Gina,EXM_020,278,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,279,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,280,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,281,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,282,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,283,Bahamas,2,15.62,0
Demian Chapman,Gina,Gina,EXM_020,284,Bahamas,2,15.62,0
Demian Chapman,Gina,Gina,EXM_020,285,Bahamas,2,15.62,0
Demian Chapman,Gina,Gina,EXM_020,286,Bahamas,2,15.62,0
Demian Chapman,Gina,Gina,EXM_020,287,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,288,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,289,Bahamas,2,15.62,2
Demian Chapman,Gina,Gina,EXM_020,290,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,291,Bahamas,2,15.62,2
Demian Chapman,Gina,Gina,EXM_020,292,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,293,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,294,Bahamas,2,15.62,0
Demian Chapman,Gina,Gina,EXM_020,295,Bahamas,2,15.62,2
Demian Chapman,Gina,Gina,EXM_020,296,Bahamas,2,15.62,2
Demian Chapman,Gina,Gina,EXM_020,297,Bahamas,2,15.62,2
Demian Chapman,Gina,Gina,EXM_020,298,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,299,Bahamas,2,15.62,2
Demian Chapman,Gina,Gina,EXM_020,300,Bahamas,2,15.62,2
Demian Chapman,Gina,Gina,EXM_020,301,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,302,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,303,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,304,Bahamas,2,15.62,2
Demian Chapman,Gina,Gina,EXM_020,305,Bahamas,2,15.62,2
Demian Chapman,Gina,Gina,EXM_020,306,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,307,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,308,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,309,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,310,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,311,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,312,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,313,Bahamas,2,15.62,0
Demian Chapman,Gina,Gina,EXM_020,314,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,315,Bahamas,2,15.62,2
Demian Chapman,Gina,Gina,EXM_020,316,Bahamas,2,15.62,2
Demian Chapman,Gina,Gina,EXM_020,317,Bahamas,2,15.62,2
Demian Chapman,Gina,Gina,EXM_020,318,Bahamas,2,15.62,2
Demian Chapman,Gina,Gina,EXM_020,319,Bahamas,2,15.62,3
Demian Chapman,Gina,Gina,EXM_020,320,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,321,Bahamas,2,15.62,2
Demian Chapman,Gina,Gina,EXM_020,322,Bahamas,2,15.62,3
Demian Chapman,Gina,Gina,EXM_020,323,Bahamas,2,15.62,3
Demian Chapman,Gina,Gina,EXM_020,324,Bahamas,2,15.62,2
Demian Chapman,Gina,Gina,EXM_020,325,Bahamas,2,15.62,2
Demian Chapman,Gina,Gina,EXM_020,326,Bahamas,2,15.62,3
Demian Chapman,Gina,Gina,EXM_020,327,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,328,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,329,Bahamas,2,15.62,0
Demian Chapman,Gina,Gina,EXM_020,330,Bahamas,2,15.62,2
Demian Chapman,Gina,Gina,EXM_020,331,Bahamas,2,15.62,2
Demian Chapman,Gina,Gina,EXM_020,332,Bahamas,2,15.62,2
Demian Chapman,Gina,Gina,EXM_020,333,Bahamas,2,15.62,3
Demian Chapman,Gina,Gina,EXM_020,334,Bahamas,2,15.62,2
Demian Chapman,Gina,Gina,EXM_020,335,Bahamas,2,15.62,2
Demian Chapman,Gina,Gina,EXM_020,336,Bahamas,2,15.62,3
Demian Chapman,Gina,Gina,EXM_020,337,Bahamas,2,15.62,0
Demian Chapman,Gina,Gina,EXM_020,338,Bahamas,2,15.62,2
Demian Chapman,Gina,Gina,EXM_020,339,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,340,Bahamas,2,15.62,2
Demian Chapman,Gina,Gina,EXM_020,341,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,342,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,343,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,344,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,345,Bahamas,2,15.62,0
Demian Chapman,Gina,Gina,EXM_020,346,Bahamas,2,15.62,0
Demian Chapman,Gina,Gina,EXM_020,347,Bahamas,2,15.62,0
Demian Chapman,Gina,Gina,EXM_020,348,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,349,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,350,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,351,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,352,Bahamas,2,15.62,2
Demian Chapman,Gina,Gina,EXM_020,353,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,354,Bahamas,2,15.62,2
Demian Chapman,Gina,Gina,EXM_020,355,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,356,Bahamas,2,15.62,0
Demian Chapman,Gina,Gina,EXM_020,357,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,358,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,359,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_020,360,Bahamas,2,15.62,1
Demian Chapman,Gina,Gina,EXM_010,1,Bahamas,0,0,0
Demian Chapman,Gina,Gina,EXM_010,2,Bahamas,0,0,0
Demian Chapman,Gina,Gina,EXM_010,3,Bahamas,0,0,0
Demian Chapman,Gina,Gina,EXM_010,4,Bahamas,0,0,0
Demian Chapman,Gina,Gina,EXM_010,5,Bahamas,0,0,0
Demian Chapman,Gina,Gina,EXM_010,6,Bahamas,0,0,0
Demian Chapman,Gina,Gina,EXM_010,7,Bahamas,0,0,0
Demian Chapman,Gina,Gina,EXM_010,8,Bahamas,0,0,0
Demian Chapman,Gina,Gina,EXM_010,9,Bahamas,0,0,0
Demian Chapman,Gina,Gina,EXM_010,10,Bahamas,0,0,0
Demian Chapman,Gina,Gina,EXM_010,11,Bahamas,0,0,0
Demian Chapman,Gina,Gina,EXM_010,12,Bahamas,0,0,0
