PI,MaxNReader,MeanCountReader,BruvID,FrameNumber,Location,MaxN,TimeToMaxN,MeanCountVideo
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,39394,Knife Reef,0,0,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,39694,Knife Reef,0,0,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,39994,Knife Reef,0,0,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,40294,Knife Reef,0,0,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,40594,Knife Reef,0,0,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,40894,Knife Reef,0,0,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,41194,Knife Reef,0,0,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,41494,Knife Reef,0,0,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,41794,Knife Reef,0,0,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,42094,Knife Reef,0,0,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,42394,Knife Reef,0,0,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,42694,Knife Reef,0,0,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,42994,Knife Reef,0,0,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,43294,Knife Reef,0,0,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,43594,Knife Reef,0,0,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,43894,Knife Reef,0,0,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,44194,Knife Reef,0,0,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,44494,Knife Reef,0,0,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,44794,Knife Reef,0,0,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,45094,Knife Reef,0,0,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,45394,Knife Reef,0,0,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,45694,Knife Reef,0,0,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,45994,Knife Reef,0,0,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,46294,Knife Reef,0,0,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,46594,Knife Reef,0,0,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,46894,Knife Reef,0,0,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,47194,Knife Reef,0,0,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,47494,Knife Reef,0,0,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,47794,Knife Reef,0,0,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,48094,Knife Reef,0,0,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,48394,Knife Reef,0,0,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,48694,Knife Reef,0,0,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,48994,Knife Reef,0,0,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,49294,Knife Reef,0,0,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,49594,Knife Reef,0,0,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,49894,Knife Reef,0,0,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,50194,Knife Reef,0,0,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,50494,Knife Reef,0,0,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,50794,Knife Reef,0,0,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,51094,Knife Reef,0,0,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,51394,Knife Reef,0,0,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,51694,Knife Reef,0,0,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,51994,Knife Reef,0,0,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,52294,Knife Reef,0,0,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,52594,Knife Reef,0,0,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,52894,Knife Reef,0,0,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,53194,Knife Reef,0,0,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,53494,Knife Reef,0,0,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,53794,Knife Reef,0,0,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,54094,Knife Reef,0,0,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,54394,Knife Reef,0,0,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,54694,Knife Reef,0,0,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,54994,Knife Reef,0,0,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,55294,Knife Reef,0,0,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,55594,Knife Reef,0,0,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,55894,Knife Reef,0,0,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,56194,Knife Reef,0,0,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,56494,Knife Reef,0,0,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,56794,Knife Reef,0,0,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,57094,Knife Reef,0,0,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,57394,Knife Reef,1,27.4024,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,57694,Knife Reef,1,27.4024,1
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,57994,Knife Reef,1,27.4024,1
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,58294,Knife Reef,1,27.4024,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,58594,Knife Reef,1,27.4024,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,58894,Knife Reef,1,27.4024,1
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,59194,Knife Reef,1,27.4024,1
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,59494,Knife Reef,1,27.4024,1
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,59794,Knife Reef,1,27.4024,1
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,60094,Knife Reef,1,27.4024,1
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,60394,Knife Reef,1,27.4024,1
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,60694,Knife Reef,1,27.4024,1
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,60994,Knife Reef,1,27.4024,1
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,61294,Knife Reef,1,27.4024,1
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,61594,Knife Reef,1,27.4024,1
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,61894,Knife Reef,1,27.4024,1
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,62194,Knife Reef,1,27.4024,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,62494,Knife Reef,1,27.4024,1
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,62794,Knife Reef,1,27.4024,1
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,63094,Knife Reef,1,27.4024,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,63394,Knife Reef,1,27.4024,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,63694,Knife Reef,1,27.4024,1
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,63994,Knife Reef,1,27.4024,1
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,64294,Knife Reef,1,27.4024,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,64594,Knife Reef,1,27.4024,1
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,64894,Knife Reef,1,27.4024,1
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,65194,Knife Reef,1,27.4024,1
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,65494,Knife Reef,1,27.4024,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,65794,Knife Reef,1,27.4024,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,66094,Knife Reef,1,27.4024,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,66394,Knife Reef,1,27.4024,1
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,66694,Knife Reef,1,27.4024,1
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,66994,Knife Reef,1,27.4024,1
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,67294,Knife Reef,1,27.4024,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,67594,Knife Reef,1,27.4024,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,67894,Knife Reef,1,27.4024,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,68194,Knife Reef,1,27.4024,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,68494,Knife Reef,1,27.4024,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,68794,Knife Reef,1,27.4024,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,69094,Knife Reef,1,27.4024,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,69394,Knife Reef,1,27.4024,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,69694,Knife Reef,1,27.4024,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,69994,Knife Reef,1,27.4024,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,70294,Knife Reef,1,27.4024,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,70594,Knife Reef,1,27.4024,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,70894,Knife Reef,1,27.4024,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,71194,Knife Reef,1,27.4024,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,71494,Knife Reef,1,27.4024,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,71794,Knife Reef,1,27.4024,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,72094,Knife Reef,1,27.4024,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,72394,Knife Reef,1,27.4024,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,72694,Knife Reef,1,27.4024,1
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,72994,Knife Reef,1,27.4024,1
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,73294,Knife Reef,1,27.4024,1
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,73594,Knife Reef,1,27.4024,1
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,73894,Knife Reef,1,27.4024,1
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,74194,Knife Reef,1,27.4024,1
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,74494,Knife Reef,1,27.4024,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,74794,Knife Reef,1,27.4024,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,75094,Knife Reef,1,27.4024,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,75394,Knife Reef,1,27.4024,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,75694,Knife Reef,1,27.4024,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,75994,Knife Reef,1,27.4024,0
Michelle Heupel,Leanne Currey,Michael Natt,FP_2016_AU-P_01_TSV3_098,76294,Knife Reef,1,27.4024,0
