PI,MaxNReader,MeanCountReader,BruvID,FrameNumber,Location,MaxN,TimeToMaxN,MeanCountVideo
Heithaus,Alec,MarkB,FU1_001,228,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,229,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,230,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,231,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,232,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,233,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,234,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,235,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,236,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,237,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,238,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,239,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,240,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,241,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,242,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,243,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,244,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,245,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,246,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,247,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,248,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,249,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,250,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,251,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,252,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,253,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,254,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,255,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,256,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,257,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,258,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,259,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,260,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,261,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,262,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,263,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,264,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,265,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,266,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,267,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,268,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,269,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,270,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,271,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,272,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,273,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,274,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,275,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,276,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,277,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,278,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,279,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,280,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,281,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,282,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,283,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,284,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,285,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,286,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,287,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,288,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,289,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,290,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,291,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,292,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,293,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,294,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,295,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,296,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,297,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,298,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,299,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,300,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,301,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,302,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,303,Florida,0,0,0
Heithaus,Alec,MarkB,FU1_001,304,Florida,1,50.5,1
Heithaus,Alec,MarkB,FU1_001,305,Florida,1,50.5,0
Heithaus,Alec,MarkB,FU1_001,306,Florida,1,50.5,1
Heithaus,Alec,MarkB,FU1_001,307,Florida,1,50.5,0
Heithaus,Alec,MarkB,FU1_001,308,Florida,1,50.5,0
Heithaus,Alec,MarkB,FU1_001,309,Florida,1,50.5,0
Heithaus,Alec,MarkB,FU1_001,310,Florida,1,50.5,0
Heithaus,Alec,MarkB,FU1_001,311,Florida,1,50.5,0
Heithaus,Alec,MarkB,FU1_001,312,Florida,1,50.5,0
Heithaus,Alec,MarkB,FU1_001,313,Florida,1,50.5,0
Heithaus,Alec,MarkB,FU1_001,314,Florida,1,50.5,0
Heithaus,Alec,MarkB,FU1_001,315,Florida,1,50.5,0
Heithaus,Alec,MarkB,FU1_001,316,Florida,1,50.5,0
Heithaus,Alec,MarkB,FU1_001,317,Florida,1,50.5,0
Heithaus,Alec,MarkB,FU1_001,318,Florida,1,50.5,0
Heithaus,Alec,MarkB,FU1_001,319,Florida,1,50.5,0
Heithaus,Alec,MarkB,FU1_001,320,Florida,1,50.5,0
Heithaus,Alec,MarkB,FU1_001,321,Florida,1,50.5,0
Heithaus,Alec,MarkB,FU1_001,322,Florida,1,50.5,0
Heithaus,Alec,MarkB,FU1_001,323,Florida,1,50.5,0
Heithaus,Alec,MarkB,FU1_001,324,Florida,1,50.5,0
Heithaus,Alec,MarkB,FU1_001,325,Florida,1,50.5,0
Heithaus,Alec,MarkB,FU1_001,326,Florida,1,50.5,0
Heithaus,Alec,MarkB,FU1_001,327,Florida,1,50.5,0
Heithaus,Alec,MarkB,FU1_001,328,Florida,1,50.5,0
Heithaus,Alec,MarkB,FU1_001,329,Florida,1,50.5,0
Heithaus,Alec,MarkB,FU1_001,330,Florida,1,50.5,0
Heithaus,Alec,MarkB,FU1_001,331,Florida,1,50.5,0
Heithaus,Alec,MarkB,FU1_001,332,Florida,1,50.5,0
Heithaus,Alec,MarkB,FU1_001,333,Florida,1,50.5,0
Heithaus,Alec,MarkB,FU1_001,334,Florida,1,50.5,0
Heithaus,Alec,MarkB,FU1_001,335,Florida,1,50.5,0
Heithaus,Alec,MarkB,FU1_001,336,Florida,1,50.5,1
Heithaus,Alec,MarkB,FU1_001,337,Florida,1,50.5,0
Heithaus,Alec,MarkB,FU1_001,338,Florida,1,50.5,0
Heithaus,Alec,MarkB,FU1_001,339,Florida,1,50.5,0
Heithaus,Alec,MarkB,FU1_001,340,Florida,1,50.5,0
Heithaus,Alec,MarkB,FU1_001,341,Florida,1,50.5,0
Heithaus,Alec,MarkB,FU1_001,342,Florida,1,50.5,0
Heithaus,Alec,MarkB,FU1_001,343,Florida,1,50.5,0
Heithaus,Alec,MarkB,FU1_001,344,Florida,1,50.5,0
Heithaus,Alec,MarkB,FU1_001,345,Florida,1,50.5,0
Heithaus,Alec,MarkB,FU1_001,346,Florida,1,50.5,0
Heithaus,Alec,MarkB,FU1_001,347,Florida,1,50.5,0
Heithaus,Alec,MarkB,FU1_001,348,Florida,1,50.5,0
Heithaus,Alec,MarkB,FU1_001,349,Florida,1,50.5,0
Heithaus,Alec,MarkB,FU1_001,350,Florida,1,50.5,0
Heithaus,Alec,MarkB,FU1_001,351,Florida,1,50.5,0
Heithaus,Alec,MarkB,FU1_001,352,Florida,1,50.5,0
Heithaus,Alec,MarkB,FU1_001,353,Florida,1,50.5,0
Heithaus,Alec,MarkB,FU1_001,354,Florida,1,50.5,0
Heithaus,Alec,MarkB,FU1_001,355,Florida,1,50.5,0
Heithaus,Alec,MarkB,FU1_001,356,Florida,1,50.5,0
Heithaus,Alec,MarkB,FU1_001,357,Florida,1,50.5,0
Heithaus,Alec,MarkB,FU1_001,358,Florida,1,50.5,0
Heithaus,Alec,MarkB,FU1_001,359,Florida,1,50.5,0
Heithaus,Alec,MarkB,FU1_001,360,Florida,1,50.5,0
Heithaus,Alec,MarkB,FU2_091,1,Florida,0,0,0
Heithaus,Alec,MarkB,FU2_091,2,Florida,0,0,0
Heithaus,Alec,MarkB,FU2_091,3,Florida,0,0,0
Heithaus,Alec,MarkB,FU2_091,4,Florida,0,0,0
Heithaus,Alec,MarkB,FU2_091,5,Florida,0,0,0
Heithaus,Alec,MarkB,FU2_091,6,Florida,0,0,0
Heithaus,Alec,MarkB,FU2_091,7,Florida,0,0,0
Heithaus,Alec,MarkB,FU2_091,8,Florida,0,0,0
Heithaus,Alec,MarkB,FU2_091,9,Florida,0,0,0
Heithaus,Alec,MarkB,FU2_091,10,Florida,0,0,0
Heithaus,Alec,MarkB,FU2_091,11,Florida,0,0,0
Heithaus,Alec,MarkB,FU2_091,12,Florida,0,0,0
Heithaus,Alec,MarkB,FU2_091,13,Florida,0,0,0
Heithaus,Alec,MarkB,FU2_091,14,Florida,0,0,0
Heithaus,Alec,MarkB,FU2_091,15,Florida,0,0,0
Heithaus,Alec,MarkB,FU2_091,16,Florida,0,0,0
Heithaus,Alec,MarkB,FU2_091,17,Florida,0,0,0
Heithaus,Alec,MarkB,FU2_091,18,Florida,0,0,0
Heithaus,Alec,MarkB,FU2_091,19,Florida,0,0,0
Heithaus,Alec,MarkB,FU2_091,20,Florida,0,0,0
Heithaus,Alec,MarkB,FU2_091,21,Florida,0,0,0
Heithaus,Alec,MarkB,FU2_091,22,Florida,0,0,0
Heithaus,Alec,MarkB,FU2_091,23,Florida,0,0,0
Heithaus,Alec,MarkB,FU2_091,24,Florida,0,0,0
Heithaus,Alec,MarkB,FU2_091,25,Florida,0,0,0
Heithaus,Alec,MarkB,FU2_091,26,Florida,0,0,0
Heithaus,Alec,MarkB,FU2_091,27,Florida,0,0,0
Heithaus,Alec,MarkB,FU2_091,28,Florida,0,0,0
Heithaus,Alec,MarkB,FU2_091,29,Florida,0,0,0
Heithaus,Alec,MarkB,FU2_091,30,Florida,0,0,0
Heithaus,Alec,MarkB,FU2_091,31,Florida,0,0,0
Heithaus,Alec,MarkB,FU2_091,32,Florida,0,0,0
Heithaus,Alec,MarkB,FU2_091,33,Florida,0,0,0
Heithaus,Alec,MarkB,FU2_091,34,Florida,0,0,0
Heithaus,Alec,MarkB,FU2_091,35,Florida,0,0,0
Heithaus,Alec,MarkB,FU2_091,36,Florida,0,0,0
Heithaus,Alec,MarkB,FU2_091,37,Florida,0,0,0
Heithaus,Alec,MarkB,FU2_091,38,Florida,0,0,0
Heithaus,Alec,MarkB,FU2_091,39,Florida,0,0,0
Heithaus,Alec,MarkB,FU2_091,40,Florida,0,0,0
Heithaus,Alec,MarkB,FU2_091,41,Florida,0,0,0
Heithaus,Alec,MarkB,FU2_091,42,Florida,0,0,0
Heithaus,Alec,MarkB,FU2_091,43,Florida,0,0,0
Heithaus,Alec,MarkB,FU2_091,44,Florida,0,0,0
Heithaus,Alec,MarkB,FU2_091,45,Florida,0,0,0
Heithaus,Alec,MarkB,FU2_091,46,Florida,0,0,0
Heithaus,Alec,MarkB,FU2_091,47,Florida,0,0,0
Heithaus,Alec,MarkB,FU2_091,48,Florida,0,0,0
Heithaus,Alec,MarkB,FU2_091,49,Florida,0,0,0
Heithaus,Alec,MarkB,FU2_091,50,Florida,0,0,0
Heithaus,Alec,MarkB,FU2_091,51,Florida,0,0,0
Heithaus,Alec,MarkB,FU2_091,52,Florida,0,0,0
Heithaus,Alec,MarkB,FU2_091,53,Florida,0,0,0
Heithaus,Alec,MarkB,FU2_091,54,Florida,0,0,0
Heithaus,Alec,MarkB,FU2_091,55,Florida,0,0,0
Heithaus,Alec,MarkB,FU2_091,56,Florida,0,0,0
Heithaus,Alec,MarkB,FU2_091,57,Florida,0,0,0
Heithaus,Alec,MarkB,FU2_091,58,Florida,0,0,0
Heithaus,Alec,MarkB,FU2_091,59,Florida,0,0,0
Heithaus,Alec,MarkB,FU2_091,60,Florida,0,0,0
Heithaus,Alec,MarkB,FU2_091,61,Florida,0,0,0
Heithaus,Alec,MarkB,FU2_091,62,Florida,0,0,0
Heithaus,Alec,MarkB,FU2_091,63,Florida,0,0,0
Heithaus,Alec,MarkB,FU2_091,64,Florida,0,0,0
